VIN,Model,Type,Year,Brand,Dealership,Miles,BoughtPrice,InventoryStatus,ListingPrice
LJ6U6KUHZJ11ZG65R,NSX,Coupe,2018,Honda,2,97843,8150,Sold,9980.07
5Z27IWE9TLLVTHVCZ,Tucson,SUV,2020,Hyundai,2,55731,18382,Available,22772.37
4H7IK5RTUSELTSC77,Tiguan,SUV,2020,Volkswagen,2,39786,16782,Available,21477.61
63R4RTQY587UP7W0J,BRZ,Minivan,2016,Subaru,1,79140,7519,Available,8700.34
BUJQCKHPWH18YK755,A6,SUV,2024,Audi,1,62748,20056,Sold,27057.22
2NO86ERREUPNDN4QD,Gladiator,Sedan,2023,Jeep,2,41781,21613,Sold,29041.35
ZEZLPM6MFCHNJEGWU,E-Class,SUV,2020,Mercedes-Benz,3,105532,6005,Available,7581.8
X11LPXYSXXHZXZT5S,A4,Sedan,2018,Audi,4,56663,13893,Available,15975.36
M56QI2X06NR7POW6F,Z4,Truck,2021,BMW,2,21137,20942,Sold,26597.53
NDNOOP1DDO0QZEWEB,Golf,Truck,2024,Volkswagen,2,24427,23286,Reserved,26034.9
HEKSES1YAK5M65F2M,BRZ,Hatchback,2024,Subaru,1,9978,32811,Available,36343.53
W6X4SFTIA98AY5DYK,Silverado,Truck,2015,Chevrolet,1,8244,19645,Sold,22875.05
ESTJBQO7LSK4LUDHL,Civic,Sedan,2018,Honda,3,87335,12155,Available,14776.3
SW6E0I99XB0MS9Y8T,NSX,Hatchback,2020,Honda,1,96144,7801,Sold,10274.45
P1HR0HX2MUQQVFNN5,Bronco,Minivan,2015,Ford,4,44443,10794,Sold,13835.67
NZIHOJXQB6X5VADYM,Supra,Coupe,2015,Toyota,4,35960,11690,Available,15029.56
OQBOD7T6U4AXI1OCY,5 Series,Coupe,2017,BMW,2,89194,8388,Reserved,10119.06
ZR1BXK4W5SIH1WUNL,Outback,Sedan,2023,Subaru,3,39364,24884,Sold,29524.46
BEHZ6YHT6LBVL9E9W,Camaro,Hatchback,2015,Chevrolet,3,71923,8975,Sold,10705.02
YSBJP1IN7L6E0HRIR,Golf,Hatchback,2024,Volkswagen,2,95313,10173,Sold,13702.14
WUP1JSMT0JXN3041B,NSX,Hatchback,2021,Honda,4,110103,7504,Sold,8329.64
ILEXA4UQ442QPPAPX,Civic,Sedan,2021,Honda,1,109712,6181,Available,8138.88
5P4Q9SZTSWOMQJU4N,Silverado,SUV,2020,Chevrolet,4,50470,13461,Available,16754.49
AUURDLS03BAOE5C1G,Bronco,Hatchback,2022,Ford,3,106416,8533,Sold,10321.98
0WSWE1IQKO4VB21KD,Golf,Coupe,2020,Volkswagen,1,10410,18676,Reserved,23929.83
BN8VLE86QKMD1RQYM,GLC,Coupe,2018,Mercedes-Benz,1,61807,13525,Available,16523.05
Y5PRA8Q3502JNS03H,Silverado,Coupe,2023,Chevrolet,2,75576,15169,Sold,19998.14
4MH9AV75QP2CWXHB7,Z4,Hatchback,2017,BMW,2,11897,18342,Sold,24306.37
K622J5MTAJ51Q3TRF,R8,Truck,2021,Audi,1,99948,8235,Sold,9926.72
T5LKZSMX02Z8IHXZX,Cybertruck,Hatchback,2022,Tesla,1,39709,17710,Sold,20706.66
D3OFHVHNVRWWBP0EO,R8,Coupe,2017,Audi,1,19774,15541,Reserved,19396.53
02OORKP5SU5WLBP7E,R8,Minivan,2023,Audi,2,62075,19239,Sold,25551.14
H43IPVXUDC63A1S0F,Gladiator,Sedan,2016,Jeep,1,43562,12134,Reserved,13986.44
XRRB26ABA9WM64ZY4,A6,Sedan,2024,Audi,2,38819,20658,Reserved,25941.11
3WQS9K7706O5N9Z60,BRZ,Minivan,2016,Subaru,3,45535,14207,Sold,17870.84
E0I0E3E7RI9A1AF77,Stinger,Truck,2021,Kia,3,23801,21031,Sold,26988.62
7OF8X3UDX45TWDBAG,Z4,Hatchback,2022,BMW,1,95471,8639,Available,9787.05
HAAHUFPF2BIO474F9,Supra,Hatchback,2022,Toyota,1,17910,26226,Reserved,33541.91
U38BYC9TU3LB9TNMN,GT-R,Hatchback,2022,Nissan,2,64352,14169,Available,18805.92
UQJ90KZQ5NYWA604U,Golf,Truck,2015,Volkswagen,3,58999,10040,Available,11495
TVRM9ARPXDNBT9CSE,K5,Sedan,2024,Kia,3,101535,9348,Sold,10837.94
EL2YMHC53C4SXFJSJ,Sentra,SUV,2018,Nissan,2,39937,18875,Available,25346.27
3JOX31SQEAX1CDEWR,AMG GT,Truck,2023,Mercedes-Benz,2,63306,17645,Reserved,20207.83
MIHC7WHYE5H9CJ71Q,3 Series,Sedan,2022,BMW,1,113555,5222,Available,6859.6
NLRTEH3SSYRMMV00Y,NSX,Coupe,2019,Honda,1,91542,9572,Reserved,11707.22
1WXJFHQOR4AP05A04,Gladiator,Hatchback,2020,Jeep,3,18546,18687,Sold,21710.7
DM95X7WSVITEGDX95,BRZ,Minivan,2017,Subaru,2,77245,7137,Reserved,9404.34
V4PH0ZWMH4D19CZBR,Golf,Minivan,2023,Volkswagen,3,11136,27406,Reserved,33197.61
OUK9K6HNFWDXE6KWH,Outback,Sedan,2020,Subaru,1,5136,27558,Available,33860.63
CCYMNKCRC52CKBTKM,Golf,Hatchback,2018,Volkswagen,3,109227,5485,Reserved,6526.1
01UHJTAMKEKP4QR0A,Altima,Sedan,2015,Nissan,3,68506,8743,Sold,10913.34
6RMOL8BBKTS1OUQ79,Camry,Truck,2020,Toyota,1,10925,20939,Available,23888.91
TIFF9HJDXWUZ88T6J,MX-5 Miata,Hatchback,2018,Mazda,2,29911,23244,Reserved,27840.97
XN2075QJLTZ8S7CRU,MX-5 Miata,Minivan,2018,Mazda,1,97333,7617,Available,10224.7
G0YFV1G9YR2RLZAX2,MX-5 Miata,Coupe,2021,Mazda,1,76018,12907,Sold,15030.63
N8SWP0PJD3FKVALW9,BRZ,Coupe,2021,Subaru,3,12911,20494,Available,25908.19
NEMOUKVRWDGTX3OAL,AMG GT,Hatchback,2023,Mercedes-Benz,3,68382,13841,Sold,16350.34
9XV2ZW9N9QY5M6KMK,RAV4,SUV,2023,Toyota,1,85474,11954,Available,15460.92
M7AF5V8GT2QD17XQH,Sonata,SUV,2023,Hyundai,2,40748,23525,Reserved,26647.2
BLET611DMTGM09L82,Corvette,Sedan,2018,Chevrolet,4,35353,17482,Sold,23468.8
HQUX761K7LID6EOX4,Altima,SUV,2019,Nissan,2,34297,21505,Sold,26095.19
Y78CH4JNCFUA5TTN7,Altima,Truck,2024,Nissan,1,15557,26982,Sold,31272.48
0BML27ITB7DMZCUAJ,Golf,Hatchback,2016,Volkswagen,4,23635,13603,Reserved,15213.24
MEVOKKC5FIO1D0ZRC,Mustang,SUV,2021,Ford,4,60629,14068,Reserved,16071.84
IES8OXA22HTQ13RDV,NSX,Minivan,2015,Honda,1,65283,8530,Available,10491.42
D3ZY0ROM63WTKPMKD,R8,Truck,2022,Audi,3,70516,11557,Reserved,13686.39
ESUY9UG13WEYPQDXD,Tucson,Sedan,2021,Hyundai,2,44551,15847,Reserved,20715.53
ZIFFSUXLKEMH3KIVB,MX-5 Miata,Coupe,2024,Mazda,1,18476,26041,Reserved,31450.29
W98O803NGSW8HLWQQ,R8,Truck,2022,Audi,3,39211,18217,Reserved,21171.41
ZWS81ESSU7INQST5L,GT-R,Coupe,2023,Nissan,3,86000,11088,Sold,13907.53
WMJ4RGC77EFO1VNSP,Stinger,Hatchback,2016,Kia,1,119934,5000,Sold,6383.47
XDUWOMFS0W9F45LRT,Telluride,Sedan,2015,Kia,4,54407,12221,Reserved,13953.45
37SSW2TJW4M9R7IQ3,Gladiator,Minivan,2019,Jeep,4,113369,5476,Reserved,6253.07
N0YB3OI8QNM538WU0,Supra,Minivan,2016,Toyota,1,59273,9973,Available,11061.73
QSQ0N4LKEUCST5QH1,F-150,Sedan,2019,Ford,1,50099,15623,Reserved,20061.5
M29GJ45Z9KMZ86J0X,Veloster,Hatchback,2023,Hyundai,4,13825,23415,Available,29642.25
OT8UDGZEHWHGXQ8WV,Z4,Minivan,2024,BMW,2,104720,10491,Sold,12784.94
G3SKEBJQ6EZGP4QOX,5 Series,Sedan,2015,BMW,3,78652,7182,Reserved,9415.91
SLCH835DF01QNE5AR,Sentra,Truck,2015,Nissan,1,53593,11754,Sold,15296.86
G52SFJBIMT7MIKD9M,Golf,Coupe,2019,Volkswagen,3,27178,22455,Reserved,27986.53
N3KH3E4YLUZDFPE4K,NSX,Coupe,2023,Honda,4,49576,18729,Reserved,24667.36
BVE9W4XD4QY9NTNLG,Tucson,SUV,2022,Hyundai,1,76836,10874,Reserved,12520.98
KQE3A7CLY0HGPA7E6,NSX,Minivan,2015,Honda,1,58488,10538,Available,11886.65
JCLZ6ONP0WNCO616H,X5,Sedan,2022,BMW,1,49637,17055,Reserved,19910.64
VVES6AWPGEKOR2F3R,K5,Sedan,2015,Kia,1,11883,13086,Reserved,14581.36
1SJR1J2L51QS7QNKY,Mustang,Truck,2024,Ford,3,87512,14656,Reserved,18067.81
MYQ0LNP4DMW8AF46R,E-Class,SUV,2017,Mercedes-Benz,2,89233,7748,Reserved,10337.01
1HBKOPASX4A8IQR05,MX-5 Miata,Minivan,2024,Mazda,3,100770,11206,Sold,12436.82
Y9YJVYAECCOB5RTYF,Stinger,Minivan,2023,Kia,1,76470,13082,Reserved,14789.56
DNNPMHHQ1ZZK4AYQ9,Veloster,Hatchback,2016,Hyundai,4,73307,7607,Reserved,9227.67
I1AUSW4TULMEH4HIT,BRZ,Coupe,2015,Subaru,2,28395,11957,Available,15944.29
FARWYZ9SVU8ZYN73O,Golf,Minivan,2017,Volkswagen,1,15426,17465,Reserved,20591.92
YYQC3M5EUORPHLH9P,Z4,Hatchback,2015,BMW,1,9393,17068,Available,20939.17
N3VK4OZ7KSB65PV03,Forester,Sedan,2024,Subaru,4,46141,18021,Sold,20010.4
4OURY36ZBHUFVZFZB,Supra,Coupe,2015,Toyota,3,103265,5499,Sold,6252.83
BY6UXRCH2XV0XJPL9,Sonata,SUV,2023,Hyundai,4,91408,12806,Available,17245.3
3GO82JSOZ94EJVKLJ,Sportage,SUV,2022,Kia,4,33319,21316,Sold,28590.72
LBULH2YS4THQ818J8,Z4,Hatchback,2019,BMW,3,104323,7199,Reserved,7927.79
ZUGU4SEF0DPZZ9AFM,Outback,Sedan,2019,Subaru,2,80485,13153,Reserved,17598.1
5LBUNJVQ71B5VVSTQ,Telluride,Sedan,2023,Kia,1,14449,28669,Reserved,36116.63
HYMZGZDY5ZYDJD4WT,Stinger,Truck,2020,Kia,4,97828,8497,Reserved,11190.38
ZQBJNENR7AP07CPY6,Golf,Coupe,2017,Volkswagen,1,68469,7819,Sold,9489.8
62TOT0DRC51XKQF25,Model S,Sedan,2015,Tesla,1,68811,10459,Reserved,12853.05
ZAJVVEPC2BSBQ6302,Sentra,Truck,2016,Nissan,1,65472,10958,Sold,13393
WZ26YB0WD7CS5UGT9,Stinger,Coupe,2019,Kia,3,35180,16792,Available,21270.7
I0TEX6C56LVF8OG1C,Camaro,Minivan,2017,Chevrolet,4,87016,7125,Available,8086.25
82JTQBU74T3LT73JZ,GT-R,Coupe,2020,Nissan,4,102304,7603,Sold,8420.27
D5RH3L5S88AX3V68E,R8,Truck,2016,Audi,4,38841,15043,Reserved,17705.35
44C527DRKC2MK52US,BRZ,Hatchback,2023,Subaru,1,118118,7507,Available,9580.21
PADOLFNT821M0498H,Q7,Sedan,2023,Audi,2,49361,19354,Sold,22266.07
V4R2O9YM1LEX37BRR,Prius,Sedan,2016,Toyota,4,68841,10687,Sold,13554.94
GZ260MICVUZ7OPQVI,NSX,Coupe,2017,Honda,1,6357,14280,Reserved,19170.59
NO1IXXV7BTHFMFWLU,Bronco,Hatchback,2016,Ford,2,5376,16673,Reserved,18731.7
BVXFBMKMM9KKC1ZD2,Veloster,Hatchback,2020,Hyundai,2,119411,6054,Available,7677.38
QKPN2ODRIQ6KVUI33,Corolla,Sedan,2015,Toyota,2,10732,18901,Sold,22887.93
1BXOUHA7D0FXFZSB4,Supra,Hatchback,2015,Toyota,2,34470,14559,Reserved,19174.72
8OHU2J488WQOK2QD5,Veloster,Hatchback,2015,Hyundai,3,117126,5000,Reserved,5721.44
WT742P9QS8HRC0BDK,Veloster,Coupe,2022,Hyundai,1,91541,11307,Available,14395.58
5H9ZMX95I9FUFYGR3,Supra,Hatchback,2020,Toyota,3,102580,8841,Reserved,11577.54
GMI06OUZIBRB9SBQR,Altima,Sedan,2022,Nissan,3,118272,5000,Available,6680.77
V8WQMOIC8AS3WW7IO,Model S,SUV,2018,Tesla,2,49989,18503,Reserved,23513.83
8EBOT4ADJACC0XG4I,Titan,Sedan,2024,Nissan,2,34369,20926,Reserved,25619.57
9VJS11HO42QQOHN1L,Model S,SUV,2020,Tesla,3,99562,9909,Available,12430.46
7MB9J629IJ17TLHLP,GT-R,Hatchback,2023,Nissan,3,103087,9411,Sold,12396.42
JSHUJUVXA1ZFTK1X9,MX-5 Miata,Truck,2022,Mazda,4,116166,6433,Sold,7993.98
CH1C2U389M3TGZRX9,Bronco,Hatchback,2023,Ford,2,53093,23151,Available,25641.97
DQN9U39FO4FUDNALT,Accord,Sedan,2021,Honda,2,25014,19569,Available,26080.33
JPES0FM9YHI8EIN2F,Veloster,Coupe,2021,Hyundai,4,11882,26626,Available,33878.43
6CDRAQEMJM3CU5GCZ,Supra,Minivan,2024,Toyota,2,82195,11672,Sold,14813.27
S35H633U7LAXLM3XX,Q7,SUV,2022,Audi,2,37645,19474,Reserved,22471.41
9KWZJT0JY62N558Z0,Supra,Minivan,2018,Toyota,1,52623,17342,Reserved,21932.8
YGNXSJACGJKQN0GFK,Ridgeline,Truck,2016,Honda,4,99604,5115,Reserved,6130.15
UHEKQO3364Q6KNVQC,Cybertruck,Hatchback,2023,Tesla,1,90020,11266,Sold,14226.8
3ZFSJLOZ6GGCGMYRO,AMG GT,Hatchback,2023,Mercedes-Benz,1,101221,11017,Available,12412.28
G2NB1BFGAL1TK50B8,Model 3,Sedan,2024,Tesla,1,83254,11140,Sold,14086.1
C908GVIJISAMVEM3Q,5 Series,Coupe,2020,BMW,2,41947,14707,Reserved,19852.29
B8LWJOWIHBBTKXRJR,Stinger,Truck,2017,Kia,1,74835,8175,Reserved,9091.03
RKRKYSQLVZDS84OP7,Gladiator,Truck,2022,Jeep,1,109220,5437,Sold,7308.92
2RD92DH4A57DRSURH,5 Series,Sedan,2018,BMW,1,31847,16909,Sold,20320
BR5117WU5R4EUMU70,NSX,Hatchback,2015,Honda,3,113798,5000,Reserved,6588.44
J7IRQ32PFQM4WV1W6,Cybertruck,Coupe,2018,Tesla,1,55963,17669,Sold,22891.89
S2FA5AZQVHGCFGVGO,Model 3,SUV,2017,Tesla,2,27229,13297,Available,16511.6
I9STBOFS4N1HDGURR,Z4,Truck,2019,BMW,4,10608,20426,Available,26239.49
QYTW1290YYQYR24MD,Malibu,Truck,2016,Chevrolet,3,62605,9242,Sold,12196.01
0IMKNYG3YGC6W8R0G,Corvette,Coupe,2016,Chevrolet,2,71506,9688,Available,11635.63
OWY3V1GDMV8WLQNJ5,Tucson,Sedan,2019,Hyundai,2,22208,17833,Sold,21074.3
UPVUANA5QWQKP7CC4,GT-R,Coupe,2024,Nissan,4,64025,15022,Sold,19031.35
ZWBTHUQDFIC7LV9L2,Z4,Minivan,2015,BMW,1,80067,9649,Reserved,12562.63
Z63DOZZNIJZKXBZMP,MX-5 Miata,Truck,2016,Mazda,2,81861,7395,Reserved,9543.77
1SDFQU1LIC3T10A5F,R8,Truck,2018,Audi,1,119131,5000,Sold,6497.27
U9L9CDP6VUW8X9YUQ,Mazda6,Sedan,2016,Mazda,4,80195,7593,Sold,9179.15
Z4LVYIAF3YOHSH1Z7,Accord,Truck,2020,Honda,1,60809,15731,Reserved,20520.44
HLRD6HA0UYMLC904D,GT-R,Hatchback,2021,Nissan,2,50782,16481,Sold,18624.39
FS1U0K01FP12JOG70,Ridgeline,Sedan,2018,Honda,4,83087,11445,Sold,14147.42
TROB9WEV82K17HKSF,Gladiator,Minivan,2020,Jeep,2,34531,16961,Available,18681.52
AWTTE15L66BLR1KPC,Supra,Hatchback,2016,Toyota,4,36009,15174,Sold,17922.72
7GYK6VEIR72EIEA59,Silverado,Sedan,2024,Chevrolet,2,116401,6062,Reserved,7223.57
DT2SMPPNG7ACQA9V6,NSX,Minivan,2016,Honda,2,85281,6764,Reserved,8110.33
24S22ZV9OGK224L32,R8,Hatchback,2024,Audi,3,84935,14267,Sold,18174.26
ELV3LM6MUP6NJKQ45,NSX,Hatchback,2019,Honda,4,65588,11416,Available,13666.54
LRMHSTH08T6EFL02P,MX-5 Miata,Hatchback,2024,Mazda,4,9049,28392,Reserved,34416.03
8SMFYYJD6LUK95QD3,Cybertruck,Truck,2017,Tesla,1,63341,11475,Available,13303.95
Z8TEASWLC6IG77NN7,Cybertruck,Coupe,2015,Tesla,1,71702,7809,Sold,9318.58
YESM0LHAUQ52BDXKV,Prius,Truck,2015,Toyota,2,84414,8045,Available,9306.6
Y3WNLY8SP5ILA4ZWP,Mazda6,Sedan,2023,Mazda,1,73750,15764,Reserved,17628.87
D6X1JEU60XE2SKW43,BRZ,Truck,2015,Subaru,2,43875,13273,Reserved,16602.69
P8T0Y94P7T8CXNIN8,GT-R,Coupe,2015,Nissan,4,91829,5869,Sold,7436.34
MUILTV0BHT5LJPRWX,Sentra,Truck,2022,Nissan,4,72664,14420,Available,18095.26
9TJPJEVE629JFX6I8,CX-5,SUV,2019,Mazda,1,38963,16666,Sold,20263.75
7J85PDDXOQYPKMBS5,MX-5 Miata,Truck,2017,Mazda,2,5688,13526,Available,16162.85
GM4TFLL2WWE85ZWZO,Gladiator,Truck,2021,Jeep,1,14404,22528,Available,29643.1
B4SNPX7HO7FB9CO7G,MX-5 Miata,Truck,2021,Mazda,4,73845,10411,Available,12803.14
ZUZ8O13PWEHA5JWY6,R8,Hatchback,2016,Audi,4,49258,12458,Sold,15196.21
3QI7X190A8B8L9ZN3,Gladiator,Truck,2022,Jeep,2,42462,15901,Available,17593.03
WP5P9KBMXBF4M424Y,Cybertruck,Minivan,2022,Tesla,3,29883,17242,Reserved,20437.15
5AY6C6W2CD1LMWVZM,Veloster,Minivan,2023,Hyundai,2,42953,21344,Available,25507.12
3ZIC6FUU3PSQY4101,GLC,Coupe,2021,Mercedes-Benz,2,97286,7372,Reserved,8844.23
KCO5YASA86G6G3Y1B,GT-R,Coupe,2016,Nissan,3,17494,16695,Available,20785.99
FQ2LLO9VO8QQF50TD,Camaro,Hatchback,2019,Chevrolet,1,87027,12187,Sold,15031.45
YORBQB0J8YWS6BXOR,GT-R,Coupe,2023,Nissan,2,28587,24267,Available,30381.71
EZTRVBO9IYWH6WDGD,Camaro,Hatchback,2023,Chevrolet,2,68353,13686,Available,17671.65
T2AOWDWWFK4PYLPIQ,Camaro,Hatchback,2022,Chevrolet,1,62018,15290,Available,19926.64
8763W93GXXZZGRPK1,5 Series,Sedan,2024,BMW,1,43838,17183,Available,21986.18
G4QRIYH6BPBFJVN0R,Gladiator,Coupe,2017,Jeep,4,114056,5000,Available,6694.4
BW0QX9JH69SEH2PKI,NSX,Minivan,2021,Honda,2,44918,20116,Sold,22219.29
8GFYWTG0BNR8E7T1F,Stinger,Minivan,2023,Kia,3,9397,30755,Sold,35335.79
1C745TBB1SNGOSXES,Camaro,Hatchback,2021,Chevrolet,2,44337,17277,Available,19037.37
MLRIHZQKILLG00R9V,Cybertruck,Coupe,2020,Tesla,4,48044,14004,Reserved,17671.21
3E1RQFQAR0M7ZWB9G,R8,Hatchback,2020,Audi,2,63287,15794,Available,20919.27
FO5N5XX4KYP7558RT,Gladiator,Coupe,2016,Jeep,3,33317,15296,Sold,17756.68
9XZ9X71TD6C31I2S9,Tucson,Sedan,2020,Hyundai,3,11429,20815,Sold,27720.56
55JJGXUJWDQSS5VVS,Z4,Hatchback,2018,BMW,1,93539,9842,Sold,10974.49
JN5H1GWEFBUP6B6H4,Malibu,Coupe,2023,Chevrolet,4,24949,21174,Available,28237.84
ZKHHAQSEMPTYKI8CK,Camaro,Hatchback,2017,Chevrolet,3,71000,8276,Reserved,9831.11
KM27E1ZJQ4VYK462P,Stinger,Minivan,2017,Kia,1,110918,5047,Sold,5679.67
YB2A0HNT30RBCQL9S,Cybertruck,Truck,2022,Tesla,1,41373,20102,Sold,24553.95
9KTLWH9SJK0UJJ1A0,GT-R,Minivan,2019,Nissan,4,33288,20905,Sold,24337.48
Y5ZSV6XFT4XP2OJEG,GT-R,Minivan,2016,Nissan,1,119940,5000,Sold,5856.09
146PFVRLZVJYNM5IY,Gladiator,Minivan,2016,Jeep,3,112548,5000,Reserved,5884.11
PCFZBLGFYISA68WKM,BRZ,Minivan,2016,Subaru,2,110565,5000,Sold,6503.78
FII4L69FDP9UTUVHE,Golf,Minivan,2023,Volkswagen,4,87720,14085,Sold,17392.02
RNMZ84KX036OHHS7F,AMG GT,Truck,2015,Mercedes-Benz,4,51323,13172,Reserved,15514.34
R8S6CPC0FMY69LK8B,Supra,Hatchback,2023,Toyota,4,101695,9360,Available,11724.18
R8HIK84RBVCTJVW8P,C-Class,Coupe,2021,Mercedes-Benz,3,25425,21511,Sold,27513.38
P2OM3I5G2A3W743S1,Model Y,Sedan,2024,Tesla,1,117370,7729,Sold,9028.68
YA0BBM37H051VVP4E,BRZ,Truck,2022,Subaru,2,55815,13042,Reserved,15694.58
K6PK3INI25EV9IL2I,Camaro,Hatchback,2023,Chevrolet,2,60353,15688,Sold,17734.84
RGHH8ZQPL2CCMAUNS,Cybertruck,Truck,2023,Tesla,2,91981,10283,Sold,11776.99
HSWNUAOYO5D3HG90T,Cybertruck,Coupe,2016,Tesla,2,84832,6420,Sold,8155.19
EVWHNR7EVO9K09G8T,Stinger,Hatchback,2016,Kia,2,79464,8587,Available,9835.2
A2MZI034QR9JK16P4,Equinox,SUV,2022,Chevrolet,4,104169,7319,Available,9011.82
U1A33N32INKF8S0HW,Sonata,SUV,2015,Hyundai,1,66232,8055,Reserved,10288.34
F3SL6HNH260R1FP0G,Telluride,Sedan,2019,Kia,3,48317,19603,Reserved,22087.08
MUNAKQLLKN336ER8F,Bronco,Hatchback,2020,Ford,1,79378,10632,Available,13203.12
MUACFWI0BTVWQIMK2,GLC,Sedan,2023,Mercedes-Benz,1,12543,27718,Available,32267.65
3XRJQW07M6HV2EE2G,NSX,Hatchback,2020,Honda,2,91150,8890,Reserved,11919.1
NC6EIU8554GCE8MZF,Model Y,SUV,2023,Tesla,3,119852,5759,Reserved,7031.08
5T7Z40M2WHMTBERQY,Z4,Hatchback,2016,BMW,1,110666,5015,Available,6527.01
EURGOC7U7C08RKAWH,Equinox,SUV,2015,Chevrolet,2,112628,5000,Sold,6187.78
9L3LFAHZLC5M7HDEA,Outback,SUV,2018,Subaru,2,37724,20724,Available,23021.32
95DFKNXZ6JX0WX975,E-Class,Sedan,2019,Mercedes-Benz,3,45331,19464,Sold,24491.31
W9RHAG2H4G5KTEHWL,Escape,Sedan,2019,Ford,4,35031,21906,Available,29306.96
XAULXAQBC20A734DS,Explorer,SUV,2016,Ford,2,14255,13408,Reserved,16765.4
2O1RFFCIDVWLWNLZY,Veloster,Coupe,2022,Hyundai,2,60669,15015,Available,19591.53
CTUUD6JEP4IDMT16M,Golf,Hatchback,2024,Volkswagen,2,32320,27951,Available,36924.71
CGPVOEVAWCQDHDY0E,3 Series,Coupe,2017,BMW,2,52976,13071,Available,15123.41
GK7GQIJANB56I880B,Z4,Hatchback,2019,BMW,3,100514,7877,Reserved,9082.27
KDK8SQFGZHWKNJNG3,BRZ,Truck,2015,Subaru,3,99490,5000,Reserved,6263.73
SAYJ7G8ULCJJM8X1V,BRZ,Minivan,2016,Subaru,2,9128,16368,Sold,19686.73
CTWCCX0ZNZ8YX08WU,Rogue,Truck,2020,Nissan,1,78497,12851,Reserved,16834.36
KIP00QFFZ68EF7H4R,Z4,Minivan,2015,BMW,3,53850,10091,Sold,13370.63
A52QCZCLRZC7NXOQA,Gladiator,Minivan,2020,Jeep,3,11905,22861,Available,27166.99
8BGFCT1AZ7PDKBAIE,Gladiator,Minivan,2021,Jeep,3,102504,7781,Sold,9019.87
BCIGP3Y4ZAHF9GO5U,3 Series,Coupe,2018,BMW,1,52157,13731,Available,17783.45
N2EXMNXPPWXIH3S34,Camry,SUV,2020,Toyota,2,112531,7474,Reserved,8734.88
P6V0W0FYARDOH9FLG,R8,Truck,2018,Audi,2,14150,22266,Available,29071.68
GTL3RW2TGB8K3IWKZ,BRZ,Hatchback,2019,Subaru,4,118994,5000,Reserved,6029.67
075WSVEZSEBAM5PP9,Malibu,Truck,2021,Chevrolet,1,51590,15686,Available,19872.4
6UAEEL1PWE38SEIXS,CR-V,Sedan,2017,Honda,4,48062,14054,Reserved,15795.06
R23DO4EWNJ8YNA6CB,Cybertruck,Hatchback,2019,Tesla,3,106013,6654,Reserved,8357.19
M2NZV3YCELV5ZUYUG,A6,Sedan,2023,Audi,1,49367,17982,Available,21811.12
L700R5DJU9XNDQ5MV,GT-R,Minivan,2017,Nissan,3,94076,7374,Sold,9192.81
R78VB9KAJN4RSL1II,Z4,Hatchback,2016,BMW,3,23600,17050,Sold,19471.16
MGT3TQDKJSWO0H4NA,Bronco,Coupe,2021,Ford,2,94851,7621,Sold,9787.03
5MS6XQFRYR88EAI0R,Explorer,Sedan,2023,Ford,3,37157,25571,Available,33643.75
JHD27FBPDVZT9AGO2,Gladiator,Hatchback,2018,Jeep,3,80929,10422,Reserved,12028.92
BXBHRAEF51CZXQ5YN,RAV4,Sedan,2023,Toyota,2,27917,24732,Available,27797
YTAMOLQWPPAKLM7AN,Gladiator,Sedan,2023,Jeep,4,59708,14774,Available,16338.71
4WDPNP0XKL82NRT6Q,Model X,Sedan,2016,Tesla,4,115531,5000,Sold,6302.46
N58EAIU0WOUDCDCQ1,Camaro,Minivan,2015,Chevrolet,2,67083,10328,Sold,12928.32
VEAS0ITL12PD2Z1EK,Mazda3,Sedan,2019,Mazda,1,107900,7787,Reserved,9629.98
M4BBT9GQX0509KPLA,GT-R,Hatchback,2020,Nissan,1,45699,20065,Available,23235
K3CZAXI5NGMA5T78Q,E-Class,Coupe,2021,Mercedes-Benz,1,47806,17801,Sold,21320.73
H2DCSZVD4DCD6AL8D,A4,Sedan,2024,Audi,4,77937,11581,Reserved,14460.26
NATQTWRR2I8W7TF1K,Escape,Sedan,2023,Ford,3,115591,5529,Reserved,6768.56
8RB65UTL2AJHJSM4R,R8,Hatchback,2016,Audi,4,69938,10109,Sold,13616.28
ZHCFEBVNBASV2WCDC,Corvette,Truck,2023,Chevrolet,3,32918,20384,Sold,23117.7
HQNSLLDSWBXTNLBPR,F-150,Sedan,2023,Ford,1,18388,26209,Reserved,33384.66
ND0OSB5ULFDOIODIA,BRZ,Coupe,2017,Subaru,1,8806,17115,Sold,20556.48
QHTO5P6U4ZVEE04R5,Impreza,Sedan,2019,Subaru,1,119311,5304,Reserved,6402.19
4ALOJFT8EC7I15S2H,BRZ,Minivan,2015,Subaru,1,42259,13412,Available,17159.31
GYIOES71VXBTRD1XT,AMG GT,Hatchback,2021,Mercedes-Benz,2,62809,13415,Available,17078.76
GG25TY1YS51SUACJ7,Cybertruck,Truck,2015,Tesla,1,84272,6840,Reserved,9219.05
JYX5RPSN5N1ZKQPWZ,Bronco,Minivan,2021,Ford,2,81546,11039,Reserved,12497.24
OEX0JWSHCFNK6OJQ4,Golf,Minivan,2016,Volkswagen,2,10988,13745,Available,15477.25
HNWFMH2E93KUVUU79,NSX,Hatchback,2023,Honda,3,53553,15716,Available,20133.53
