Sale ID,Date,Customer ID,Employee ID,VIN #,Sold Price
1934,2026-03-23,1374,164,VQQOOGM8C7O05VXU2,20335.7
1935,2025-07-08,1679,138,XPT2IL3DG6IQC2T8Q,16445.13
1936,2025-07-22,530,156,59ZYCG0IF11X8WVMC,21366.25
1937,2025-12-28,1684,190,48XEMA6JZNRFDMOCG,6004.35
1938,2025-01-17,792,163,EOZ8JA0BY1TWWRW9P,20783.51
1939,2025-12-28,234,88,097R717FKISTCMRR6,19399.19
1940,2025-06-16,88,115,YAHAONOMGC0HVMKLM,5866.77
1941,2026-03-30,135,117,KJWIIIJF8V27PO89C,6377.26
1942,2025-10-11,669,193,OUK9K6HNFWDXE6KWH,34304.03
1943,2025-05-30,575,69,Y5PRA8Q3502JNS03H,20300.74
1944,2025-03-29,611,42,KDFHYVI40WB1PWW7L,30419.71
1945,2026-02-08,920,1,VM8JUQ016RXUT97FO,15001.08
1946,2025-06-06,1392,5,6GU9AVNJWC7SVN12J,17485.52
1947,2026-01-14,820,106,PYTLH84ELKV90O9QI,12040.66
1948,2026-02-18,889,4,CNPUTT63YJL2NCINK,5805.92
1949,2025-10-09,1941,65,2FNO0GHQJVYJOVZWZ,16189.85
1950,2025-06-16,102,168,I0SLUTDF8U33H44P7,16219.96
1951,2026-02-24,625,190,ODSJQEU7X0U9477ZZ,12430.98
1952,2025-03-16,35,53,LJ6U6KUHZJ11ZG65R,9586.79
1953,2025-10-07,375,60,D1UR4WB4E1WL4OS7M,30698.6
1954,2025-11-02,1926,199,ZWXOO3SE8KAREJRIP,24992.23
1955,2025-07-04,984,40,P256WEV8DUPO54JZS,14275.89
1956,2025-05-26,247,182,AO966Y05W749W70AQ,18069.71
1957,2025-12-09,348,19,W6QL5E8W8AZFUCT96,17524.63
1958,2025-07-04,1707,160,7YQ2I02S1PONJ9CAN,29211.79
1959,2025-09-07,83,49,U1F3LTZBFX2CS7USI,5761.64
1960,2025-01-15,1597,70,YORBQB0J8YWS6BXOR,30580.5
1961,2025-06-28,1834,116,TKY0I6W12PQ4ZRPHN,6238.58
1962,2025-05-22,1234,171,VYC5LNMEHFR2NMETR,7364.32
1963,2026-03-11,1115,142,MBAWAWKUMZ5DJOHV4,20085.06
1964,2025-01-25,1352,114,K8HLK5DQZ20BH76PV,23653.7
1965,2025-04-29,1480,61,GT5QPQK1NKMUGGHOU,21035.52
1966,2025-02-24,189,52,2YNWEIOQJMGSLAPK4,9310.59
1967,2025-08-11,271,105,ZTG18C1SR8LG5ZW39,11648.03
1968,2026-02-07,1181,97,IGSUBX7MIRTKYXCY7,28823.65
1969,2025-05-05,1202,12,2BMF6I1IECN6OUCRK,32475.89
1970,2025-12-29,1663,82,V9LI8UX0WEJC9O98O,12186.27
1971,2025-10-19,544,63,YNN18EL2MCRU963WW,5912.2
1972,2025-08-02,118,114,3GX1YG0IQ7LGE190M,21663.47
1973,2025-01-16,1468,101,RW1GZPJOZ8HU0P64H,24649.93
1974,2025-09-16,58,114,X9P2YCJT3CKTBEN8M,26759.94
1975,2025-12-20,731,163,K61V7996VU13472S2,15770.56
1976,2025-05-11,516,5,1NG243JH5ISREL302,16327.39
1977,2025-09-08,1529,130,NXLK0SJ53S0JVADBK,8963.34
1978,2025-02-10,792,135,6YYASAWTI3EBIGZSD,30091.71
1979,2025-05-23,1387,5,E8A0ZWT84PJM0K4ET,11454.97
1980,2026-03-21,1784,5,Z7A8C1SO3HZKE4Y23,10715.54
1981,2025-12-09,1065,102,H8T6W7XOH27DKY7ZR,26481.09
1982,2025-08-22,64,189,DMEGLPZ8PH8X912MM,20094.03
1983,2026-03-22,927,192,EX1FMD4I1E67R595O,5786.09
1984,2025-05-01,1779,31,I8NFF7EP1RK3K6UQU,18487.18
1985,2025-01-27,1939,120,LRMHSTH08T6EFL02P,32989.94
1986,2026-01-30,1295,147,DPSR1GK6PQXZFP14A,11964.4
1987,2025-08-20,1970,163,CMPMY7UMB35QKRU0C,11387.65
1988,2025-02-23,4,36,XSMNLYECK3KZZZ0X8,12704.95
1989,2026-04-04,1657,97,J3ICJQWI2B323CA2K,24410.47
1990,2026-03-30,1984,141,XBB3CAGPKWTUGRZAZ,20247.78
1991,2025-08-25,871,25,CL8WDGH03K31MVIIH,24597.08
1992,2025-05-31,969,95,0IMKNYG3YGC6W8R0G,11312.68
1993,2025-05-14,693,54,DCHUZLT2HHKFULDN9,9020.39
1994,2025-07-03,106,106,N9WNE9JUVYH37RT9J,26379.13
1995,2025-10-16,569,121,DDU0NV8GJ0JD13FBO,18677.25
1996,2025-03-21,1898,139,6RMOL8BBKTS1OUQ79,23623.33
1997,2025-11-23,458,6,QB59AVW7XIWYGFCVV,8016.05
1998,2025-07-05,504,35,8LDTK2XIT3PTLOCX8,13611.15
1999,2025-02-20,1780,36,8NVJQ71BR9GMB1NXN,8814.2
2000,2025-04-14,496,123,RKRKYSQLVZDS84OP7,7420.48
