Appointment ID,Employee ID,Customer ID,VIN #,Status,Appointment Date,Dealership ID
1855,42,37,P0CJUWY2RWMPIBYVO,Completed,2025-06-16,1
1856,45,845,G4QRIYH6BPBFJVN0R,Completed,2025-09-07,2
1857,15,287,DMV8BM7D8ZSI179YR,Completed,2026-01-26,4
1858,192,18,T0TG90EEUBZXUP8SX,Completed,2025-04-14,2
1859,27,314,PEAPEFD2F8TVAWBG1,Completed,2025-03-17,2
1860,165,1822,2A376WPO3X7MBN163,Completed,2025-12-20,4
1861,117,811,MWNXKTR9490ASXT13,Cancelled,2025-09-11,4
1862,177,1451,5J6RW1H56KA678901,Scheduled,2026-02-24,2
1863,183,1170,ULWV5CWB4NAM3F9TB,Completed,2025-02-04,4
1864,12,1906,8U0FRY8OY781KQT2T,Completed,2025-04-16,1
1865,186,903,TE361G7AK9TZJWR66,Completed,2026-03-30,1
1866,96,1444,YIRPXKTW1P2UDU546,Completed,2025-08-11,2
1867,105,208,1ASB50P70YOKSP7QR,Scheduled,2025-10-01,3
1868,75,130,SDKOVQ6UB97KUIHOH,Completed,2025-01-21,3
1869,141,1402,06YO1PTSQB3ZYVTQR,Completed,2026-02-23,3
1870,162,184,ONJ80BT2RAHJCOX5W,Scheduled,2026-01-03,2
1871,6,1884,ZQBJNENR7AP07CPY6,Cancelled,2025-04-11,2
1872,15,64,V4PH0ZWMH4D19CZBR,Scheduled,2025-03-30,4
1873,48,860,D220V5M9LKLJYC752,Completed,2025-02-13,1
1874,54,397,1STP5MAZ75ZE9C4I5,Completed,2026-02-09,2
1875,147,365,OJZEQCW295TVBVDQQ,Completed,2026-01-31,3
1876,105,1766,P72R99VREOHTQ5Z5J,Completed,2025-07-18,3
1877,75,648,WGLJC6367Q8HT9XAG,Scheduled,2025-10-29,3
1878,75,1956,YOKUPUR4ZQFYGJ3DD,Completed,2025-09-16,3
1879,147,1793,8DKA98KYVCINZ4EUI,Completed,2025-03-03,3
1880,105,801,A30ZCDNQY2FNL4AHA,Scheduled,2025-03-21,3
1881,189,1265,X4GTXAG11IXSXRYHF,Completed,2025-10-19,2
1882,78,836,ZAJVVEPC2BSBQ6302,Completed,2025-03-14,4
1883,150,13,0NO78BWLQFMLSHVBY,Completed,2026-01-21,1
1884,63,281,5MS6XQFRYR88EAI0R,Completed,2025-03-31,1
1885,12,1932,QYTW1290YYQYR24MD,Completed,2025-03-30,1
1886,27,579,3P7Z3HBKY1HE4EVXT,Completed,2025-10-23,2
1887,9,1583,9HUAJJUHF64VKVAA9,Completed,2025-01-11,3
1888,186,1084,5TSCTNBXHHBU4F810,Completed,2026-03-13,1
1889,81,1196,ESNNXPBUW7MDWXZ03,Completed,2025-01-14,2
1890,171,1895,5AC1FBQAI8HT6G208,Completed,2025-09-27,2
1891,171,1903,QAG42UU5VQ6PQRP3L,Completed,2025-11-05,2
1892,12,1743,AAKEILJOL6Z0SXJ9Z,Completed,2026-02-25,1
1893,135,206,XF2M2TAT9N336JEBT,Completed,2026-02-06,2
1894,15,1822,FX9OED9V8UQXO6WG8,Scheduled,2025-07-09,4
1895,30,1132,EH3EMO9Q3GX13H6V7,Completed,2026-02-01,1
1896,195,569,FEKTKNSP54WD8CYQU,Completed,2025-09-09,1
1897,156,1896,8O1788U0UJH5EYXN8,Completed,2025-03-28,3
1898,192,388,JRSCWBEYCM18RI8F8,Cancelled,2025-10-25,2
1899,87,49,2FJ00ZS1GRRKECT5U,Completed,2026-02-07,3
1900,72,1925,YJE9RTJOOWWZ6RLLY,Completed,2025-04-17,1
1901,150,9,PJFI532AXRV8QW5JI,Completed,2025-08-26,1
1902,150,1451,PR9LSEQCTKIXS7URZ,Completed,2026-03-25,1
1903,12,282,W6X4SFTIA98AY5DYK,Completed,2025-09-26,1
1904,111,679,98HQZIEUW6MSD61W2,Completed,2025-03-27,3
1905,129,1908,JS3B6WUTFFHIQHL87,Completed,2026-04-09,1
1906,123,686,KBMYVFRGDV0NU7LVF,Cancelled,2025-03-26,4
1907,129,205,GPUWH0DVFYMRPVI16,Completed,2025-11-11,1
1908,147,118,3GX1YG0IQ7LGE190M,Completed,2025-11-01,3
1909,198,995,P5L6CSDQ3D81WEON8,Completed,2026-03-12,4
1910,189,112,2TKP7YHERU10QL06W,Completed,2025-08-09,2
1911,75,1110,VQ1YAOJFJ34XVJJL5,Completed,2025-11-09,3
1912,57,22,M114FIY3WFLDRIBAT,Scheduled,2025-11-26,1
1913,192,1230,KNRLAG15LG7E4YHRJ,Cancelled,2025-11-03,2
1914,33,1808,CGP7FERF9PH2546MN,Scheduled,2025-04-27,4
1915,30,56,1SJR1J2L51QS7QNKY,Scheduled,2025-10-11,1
1916,111,544,YNN18EL2MCRU963WW,Completed,2025-07-20,3
1917,132,1196,ESNNXPBUW7MDWXZ03,Completed,2025-05-23,2
1918,36,972,Z7ZB1P61W40XAZFNL,Completed,2025-09-04,2
1919,192,1687,5P8BO5LWTHNTKZ4ZB,Cancelled,2025-01-21,2
1920,15,5,INYP7DWC7TBHRKWZG,Completed,2026-04-03,4
1921,87,734,M76BXCKCNTU63LH9N,Completed,2025-04-29,3
1922,165,343,ALHYTJHDLYX8MY6SE,Completed,2026-02-02,4
1923,174,93,YLTG3PGIQUYQ7WK6K,Completed,2026-01-10,2
1924,102,1196,BPGLVBN21Q49Y7QDC,Completed,2025-05-20,3
1925,21,316,1GSOBX553385WBZLA,Completed,2025-09-21,1
1926,135,995,P5L6CSDQ3D81WEON8,Completed,2026-01-19,2
1927,111,1883,B0Z3BM21433OH8ONK,Scheduled,2026-03-25,3
1928,165,740,XKG512EB97H1RN9GT,Completed,2025-04-25,4
1929,99,1844,ATY7BV992C0HWUZW7,Completed,2025-05-03,2
1930,135,560,41DSAY59UZHIORT30,Completed,2025-11-23,2
1931,123,1154,I5F9KJZP3FW272LYM,Completed,2025-05-20,4
1932,87,1663,PAB4AG6MRS6ZJ534R,Completed,2025-07-17,3
1933,99,1644,HIY62EMZ4ET91OII9,Completed,2025-02-08,2
1934,42,1992,0U3SIF4HUAQXQ7ZYO,Completed,2025-10-03,1
1935,156,1869,FT3KSV6225IZVRRQB,Cancelled,2025-05-04,3
1936,72,78,THYZV86ZIPTT6BFSW,Scheduled,2025-07-05,1
1937,48,1940,OWY3V1GDMV8WLQNJ5,Scheduled,2026-02-09,1
1938,147,60,MDUD7BYB60N63MSF3,Completed,2025-02-25,3
1939,45,433,7OF8X3UDX45TWDBAG,Completed,2026-02-21,2
1940,69,794,JN5H1GWEFBUP6B6H4,Scheduled,2025-09-06,1
1941,153,1596,CVC42HV6TQZ4G7YMQ,Completed,2026-03-03,4
1942,138,611,KDFHYVI40WB1PWW7L,Completed,2025-11-27,2
1943,36,336,HEIKJK673KF0ACVZB,Completed,2026-04-08,2
1944,42,1703,51SR0ES3RLUGTLWMI,Completed,2025-05-18,1
1945,18,353,146PFVRLZVJYNM5IY,Completed,2025-08-26,4
1946,150,1286,8Y5Y6TB6IC0BLBRNG,Completed,2026-01-07,1
1947,3,1375,56578I5X875FM6GC5,Completed,2025-02-12,1
1948,57,556,99IP98NX0N9EZ4IFU,Cancelled,2025-09-27,1
1949,162,484,DHRKGI684I5XBYIWR,Cancelled,2025-02-11,2
1950,24,415,66WB3BLTD8SULKWVQ,Scheduled,2025-01-15,2
1951,177,475,5DPT1S83IT3O0RGMN,Cancelled,2025-06-23,2
1952,186,654,22HV8A9IJT7SLNHYU,Completed,2026-04-02,1
1953,27,1208,CYDHGKN7F429YGBR9,Completed,2025-04-04,2
1954,120,1219,F2KGY6YG7JZDMGSUH,Completed,2025-10-16,3
1955,117,1051,UI8A3YOKO1XHFZGGP,Completed,2025-11-09,4
1956,30,163,D6X1JEU60XE2SKW43,Completed,2025-09-28,1
1957,12,547,OLCJJXR4BES0O3LIM,Completed,2026-01-08,1
1958,60,1043,W1YYTQY1JG4X7TDT7,Scheduled,2025-10-21,4
1959,174,588,9TJPJEVE629JFX6I8,Cancelled,2026-03-12,2
1960,117,34,9M6MW7GBFGJE8IU4R,Scheduled,2025-08-12,4
1961,105,511,0YMKVQJ6VRNIF00RG,Completed,2025-07-14,3
1962,120,1338,PADOLFNT821M0498H,Completed,2025-12-17,3
1963,108,652,5WKCAA38HBCOO1NUW,Scheduled,2025-11-27,1
1964,198,1268,DT2SMPPNG7ACQA9V6,Scheduled,2025-09-10,4
1965,177,622,Q1DUPQUN6CIXECQW7,Cancelled,2025-07-25,2
1966,63,325,U7WNGJFMOUTT5TOAV,Completed,2025-01-25,1
1967,141,834,JYUY8Z4M1FMDVDB21,Completed,2026-03-17,3
1968,3,1669,MBJC6Q0JSSD4R3WPD,Scheduled,2025-02-20,1
1969,30,1123,BI8M7LKJIBAFG8PLB,Completed,2025-06-06,1
1970,36,1269,9BFO58JR9M74N36WC,Completed,2025-11-16,2
1971,81,1375,56578I5X875FM6GC5,Completed,2025-06-20,2
1972,27,1820,5TL1EXMI6OH4NUNE2,Completed,2025-11-10,2
1973,21,1814,L0THSVD71LEAF3405,Completed,2025-02-07,1
1974,30,1311,N480WRU0V9VT3FH4O,Completed,2026-01-02,1
1975,123,22,PKSPINB01R31QXCAB,Scheduled,2025-01-17,4
1976,36,964,FD256XFU2TF02MG3C,Completed,2025-08-13,2
1977,72,1875,9FIBV54YZLIN3NV8T,Completed,2025-08-30,1
1978,18,594,95SF3B4XRN4XMA1IG,Completed,2025-09-25,4
1979,48,535,V5DWBWX9EBAKVD2JU,Scheduled,2025-04-09,1
1980,108,620,TZST1947XJTZB922K,Scheduled,2025-12-14,1
1981,102,569,DDU0NV8GJ0JD13FBO,Completed,2025-02-16,3
1982,21,105,4FJREBSOLNTOBKOHW,Completed,2026-02-27,1
1983,12,364,WUP1JSMT0JXN3041B,Cancelled,2025-11-21,1
1984,15,1166,LB2XQSCRTETY5U0S1,Completed,2025-11-30,4
1985,99,463,UEAZQMR1LN5KYRCIW,Completed,2025-12-18,2
1986,12,1222,4VZIH8WRXBLRTYEH8,Completed,2025-09-16,1
1987,12,1336,BR5117WU5R4EUMU70,Scheduled,2025-06-29,1
1988,138,775,NUKU9H2HE2D8QJ03P,Completed,2025-08-20,2
1989,120,1009,ATIOO7V0GXYIEXHLI,Completed,2025-07-16,3
1990,144,584,LDC70YBSSSNBVMIWK,Scheduled,2025-12-23,4
1991,111,83,AC3B4LK56MER99E11,Completed,2025-12-25,3
1992,129,778,BZYPXFYPBN4QAW67L,Cancelled,2025-09-18,1
1993,81,1787,XXRL80WH60F4L88BB,Cancelled,2025-11-12,2
1994,72,1140,J68I6JOF3DV0IZJWI,Scheduled,2026-01-16,1
1995,153,260,70GGO21CVO0LH90L5,Completed,2025-09-18,4
1996,93,808,UTJWZNOC99HG3F9ED,Completed,2025-07-25,3
1997,3,130,4GM6BE1HITEWSYVRM,Scheduled,2025-02-09,1
1998,144,433,82KNJWDNMMBZEX2PD,Cancelled,2025-07-01,4
1999,141,1986,M0ZLHWG3V56QTKOCL,Scheduled,2026-01-09,3
2000,33,1577,2JRS5Q1984MUAZTSA,Completed,2025-12-18,4
